2478	.69393
2479	.69893
2480	.70392
2481	.70892
2482	.71391
2483	.71891
2484	.7239
2485	.7289
2486	.73389
2487	.73889
2488	.74253
2489	.74616
2490	.7498
2491	.75343
2492	.75707
2493	.7607
2494	.76434
2495	.76797
2496	.77161
2497	.77524
2498	.77888
2499	.78251
2500	.78615
